rms_voltage,peak_voltage,crest_factor,thd,duration,dominant_freq,system_freq,snr,label
0.6995,0.9928,1.419,0.04,0.0,50,50.024,52.73,Normal
0.7095,1.5663,2.208,1.26,5.0,50,49.99,51.27,Transient
0.7122,1.0093,1.417,0.031,0.0,50,50.002,53.83,Normal
0.7178,1.1295,1.574,0.422,21.8,50,50.02,46.58,Swell
0.7115,1.021,1.435,0.089,0.0,50,50.0,41.91,Normal
0.709,1.0173,1.435,0.173,0.0,50,49.992,38.67,Normal
0.7085,1.0273,1.45,4.96,0.0,50,49.999,37.77,Notch
0.7125,1.044,1.465,0.193,0.0,50,49.97,35.34,Normal
0.713,1.8749,2.629,1.174,5.0,50,50.003,38.95,Transient
0.807,1.4881,1.844,1.897,56.1,50,49.978,38.6,Swell
0.7084,1.0125,1.429,0.031,0.0,50,50.0,52.86,Flicker
0.3548,1.0023,2.825,8.955,151.2,50,49.959,50.64,Interruption
0.2535,1.002,3.954,8.788,172.4,50,50.046,47.63,Interruption
0.7098,1.0192,1.436,8.875,0.0,50,50.004,43.57,Harmonics
0.8773,1.7397,1.983,2.74,53.5,50,50.008,49.47,Swell
0.7168,1.0241,1.429,0.034,0.0,50,50.01,53.93,Flicker
0.7156,2.3392,3.269,1.502,5.0,50,49.985,36.18,Transient
0.9878,1.5768,1.596,0.829,128.0,50,49.977,53.48,Swell
0.4181,1.0019,2.396,9.25,132.5,50,50.002,47.69,Interruption
0.7108,1.0405,1.464,0.033,0.0,50,50.015,51.22,Flicker
0.709,1.0796,1.523,7.599,0.0,50,49.999,43.82,Harmonics
0.7073,1.0352,1.464,0.339,5.0,50,50.016,40.76,Transient
0.4931,1.0068,2.042,1.517,149.1,50,50.037,39.38,Sag
0.6501,1.0117,1.556,2.06,36.2,50,50.008,42.7,Sag
0.7216,1.0636,1.474,0.045,0.0,50,50.025,47.18,Flicker
0.6979,0.9932,1.423,0.054,0.0,50,49.989,47.18,Normal
0.5944,1.009,1.698,1.206,123.0,50,49.992,42.62,Sag
0.6977,0.9968,1.429,0.113,0.0,50,50.005,42.53,Normal
0.7145,1.014,1.419,0.049,0.0,50,49.998,51.63,Normal
0.7121,1.0144,1.424,0.059,0.0,50,50.02,46.61,Normal
0.6391,1.0035,1.57,0.901,43.2,50,50.0,50.46,Sag
0.6274,1.0073,1.606,4.189,49.7,50,50.005,48.87,Sag
0.6546,1.0128,1.547,1.146,37.1,50,50.011,42.34,Sag
0.7015,1.0212,1.456,0.198,0.0,50,50.016,37.28,Normal
0.7095,1.0156,1.432,4.59,0.0,50,49.977,40.76,Notch
0.7079,1.6727,2.363,0.449,5.0,50,50.01,39.27,Transient
0.7096,1.0072,1.419,0.04,0.0,50,50.033,51.73,Normal
0.7036,1.0027,1.425,0.046,0.0,50,50.011,48.79,Normal
0.7042,1.0164,1.443,0.154,0.0,50,49.99,37.88,Normal
0.7082,1.0634,1.502,1.61,5.0,50,49.999,50.89,Transient
0.7117,1.3073,1.837,5.136,5.0,50,49.977,39.34,Transient
0.8695,1.6448,1.892,1.671,61.2,50,49.997,50.75,Swell
0.72,1.036,1.439,0.136,0.0,50,50.005,41.75,Normal
0.5831,1.0188,1.747,8.837,66.2,50,50.004,35.17,Interruption
0.66,1.0021,1.518,0.757,95.4,50,49.975,54.13,Sag
0.7124,1.0106,1.419,0.024,0.0,50,49.996,54.18,Normal
0.4952,1.0014,2.022,4.351,108.3,50,49.971,52.56,Sag
0.4472,1.0028,2.242,12.042,119.4,50,50.014,49.02,Interruption
0.7128,1.0392,1.458,0.187,0.0,50,49.993,35.65,Normal
0.7111,1.0154,1.428,0.113,0.0,50,49.997,42.69,Normal
0.7108,1.0684,1.503,10.209,0.0,50,50.02,37.76,Harmonics
0.7003,0.9975,1.424,0.058,0.0,50,50.015,48.5,Normal
0.7112,1.0115,1.422,0.067,0.0,50,50.006,49.18,Normal
0.6738,1.01,1.499,0.965,41.5,50,49.985,43.34,Sag
0.4058,1.0089,2.486,14.203,136.0,50,50.002,39.48,Interruption
0.7097,1.1177,1.575,8.904,0.0,50,50.034,46.23,Harmonics
0.7081,1.1453,1.617,0.36,5.0,50,50.019,38.91,Transient
0.7131,1.0201,1.431,0.069,0.0,50,50.012,45.94,Normal
0.7107,0.9607,1.352,9.944,0.0,50,49.991,46.6,Harmonics
0.5772,1.0024,1.737,3.766,64.8,50,50.003,54.62,Sag
0.7073,1.0181,1.439,0.103,0.0,50,49.995,41.23,Normal
0.7088,1.0055,1.419,6.914,0.0,50,49.99,46.01,Harmonics
0.7318,1.0702,1.462,0.165,0.0,50,49.998,38.35,Flicker
0.7184,1.0462,1.456,0.263,0.0,50,50.003,35.58,Normal
0.7152,2.6978,3.772,1.066,5.0,50,50.043,42.23,Transient
0.7079,1.009,1.425,1.48,0.0,50,50.046,46.31,Notch
0.5036,1.0089,2.003,7.832,99.7,50,49.984,40.98,Sag
0.7157,1.0163,1.42,0.03,0.0,50,50.009,54.67,Normal
0.8136,1.7699,2.176,2.301,31.3,50,50.0,43.97,Swell
0.7081,1.0606,1.498,0.167,0.0,50,49.977,37.0,Flicker
0.8341,1.7096,2.05,1.326,40.9,50,50.017,53.6,Swell
0.7095,1.0186,1.436,0.153,0.0,50,49.991,38.77,Normal
0.7088,1.0089,1.423,0.071,0.0,50,49.978,47.88,Normal
0.5735,1.015,1.77,8.107,70.9,50,49.991,39.58,Sag
0.6323,1.0079,1.594,0.473,133.1,50,49.992,44.19,Sag
0.7029,0.9971,1.418,0.028,0.0,50,49.979,53.01,Normal
0.5895,1.0114,1.716,2.874,67.5,50,50.027,40.31,Sag
0.695,1.004,1.445,0.126,0.0,50,49.998,39.57,Normal
0.7081,1.4383,2.031,1.481,5.0,50,50.064,53.2,Transient
0.5819,1.0077,1.732,2.349,70.8,50,49.999,42.78,Sag
0.702,1.0019,1.427,0.088,0.0,50,50.004,43.72,Normal
0.2825,1.0039,3.553,20.097,166.9,50,49.982,43.57,Interruption
0.7089,1.0192,1.438,2.415,0.0,50,50.019,38.8,Notch
0.7113,1.027,1.444,0.194,0.0,50,50.031,38.15,Normal
0.7116,1.0076,1.416,0.025,0.0,50,49.98,54.82,Normal
0.9034,1.69,1.871,1.394,67.9,50,50.033,50.67,Swell
0.7,0.9942,1.42,0.044,0.0,50,50.018,50.43,Normal
0.7157,1.9516,2.727,1.376,5.0,50,49.996,51.66,Transient
0.42,1.0015,2.385,4.647,137.7,50,49.998,51.39,Sag
0.6971,0.995,1.427,0.054,0.0,50,50.017,47.69,Normal
0.7085,1.0592,1.495,0.101,0.0,50,50.035,42.73,Flicker
0.3703,1.007,2.719,13.759,145.0,50,49.975,38.52,Interruption
0.5717,1.0259,1.794,3.396,67.0,50,49.993,35.82,Interruption
0.7668,1.131,1.475,0.204,136.0,50,49.999,43.22,Swell
0.7085,1.0065,1.421,0.043,0.0,50,49.978,48.78,Normal
0.7076,1.0911,1.542,1.314,5.0,50,49.965,53.85,Transient
0.7073,1.388,1.963,0.583,5.0,50,49.971,54.63,Transient
0.7078,1.1445,1.617,0.172,5.0,50,50.028,50.17,Transient
0.8015,1.3256,1.654,0.804,77.6,50,50.013,47.91,Swell
1.0471,1.7175,1.64,0.895,126.7,50,50.026,45.68,Swell
0.4414,1.0027,2.272,8.062,125.8,50,49.983,44.26,Sag
0.7078,1.1504,1.625,0.39,5.0,50,50.03,45.91,Transient
0.4078,1.0025,2.459,8.296,136.7,50,49.984,44.61,Sag
0.7096,1.035,1.459,8.134,0.0,50,49.981,44.53,Harmonics
0.8271,1.3318,1.61,1.048,102.5,50,49.986,36.18,Swell
0.9374,1.7314,1.847,1.625,78.1,50,50.029,42.11,Swell
0.3742,1.0011,2.675,10.898,142.4,50,50.019,52.34,Interruption
0.7127,2.4446,3.43,1.03,5.0,50,49.995,37.07,Transient
0.504,1.0036,1.991,7.123,100.4,50,49.987,47.43,Sag
0.5117,1.0132,1.98,1.742,115.9,50,50.013,35.31,Sag
0.7012,1.0117,1.443,0.169,0.0,50,50.017,38.74,Normal
0.2901,1.002,3.454,10.933,164.8,50,49.97,47.58,Interruption
0.7105,1.0793,1.519,0.17,0.0,50,49.974,38.41,Flicker
0.6574,1.005,1.529,2.36,42.4,50,49.985,48.16,Sag
0.698,0.9958,1.427,0.083,0.0,50,50.004,44.57,Normal
0.3326,1.0095,3.035,11.056,153.2,50,50.0,36.57,Interruption
0.5055,1.0016,1.981,0.307,159.7,50,50.034,50.53,Sag
0.7025,1.0027,1.427,0.082,0.0,50,49.988,46.6,Normal
0.8252,1.411,1.71,1.607,72.7,50,49.988,46.65,Swell
0.6982,1.0017,1.435,0.139,0.0,50,49.976,39.89,Normal
0.682,1.005,1.474,0.697,69.4,50,49.996,46.96,Sag
0.7148,1.0154,1.42,0.033,0.0,50,50.032,52.29,Normal
1.1341,1.7804,1.57,0.421,149.7,50,50.031,42.77,Swell
0.708,1.0046,1.419,0.039,0.0,50,49.962,52.5,Normal
0.7106,1.0915,1.536,9.992,0.0,50,49.993,39.97,Harmonics
0.7001,0.9953,1.422,0.042,0.0,50,49.989,48.44,Normal
0.7047,1.0021,1.422,0.072,0.0,50,49.986,47.41,Normal
0.6598,1.0096,1.53,0.902,48.1,50,49.998,44.81,Sag
0.608,1.0024,1.649,0.665,131.1,50,50.043,50.56,Sag
0.6123,1.0018,1.636,4.519,50.1,50,50.045,52.49,Interruption
0.7118,1.0099,1.419,0.033,0.0,50,50.007,52.81,Normal
0.709,0.9974,1.407,7.026,0.0,50,49.989,46.54,Harmonics
0.6911,1.0076,1.458,0.211,38.5,50,49.978,47.73,Sag
0.5535,1.0129,1.83,2.27,81.3,50,49.992,40.72,Sag
0.7069,1.0113,1.431,0.09,0.0,50,49.982,44.79,Normal
0.692,0.9846,1.423,0.058,0.0,50,50.014,49.31,Normal
0.7173,1.0264,1.431,0.105,0.0,50,49.988,42.61,Normal
0.7178,1.0376,1.446,0.264,0.0,50,50.001,35.31,Normal
0.7077,1.0825,1.53,4.294,0.0,50,50.02,36.19,Harmonics
0.7097,1.1329,1.596,8.771,0.0,50,50.025,40.36,Harmonics
0.7875,1.1885,1.509,0.234,141.2,50,49.995,36.37,Swell
0.7108,1.0159,1.429,0.128,0.0,50,50.001,42.24,Normal
0.7021,1.0015,1.426,0.081,0.0,50,49.997,45.08,Normal
0.3679,1.001,2.721,28.839,147.1,50,50.015,54.26,Interruption
0.7086,1.0058,1.419,2.389,0.0,50,49.984,48.11,Notch
0.6704,1.0032,1.496,0.451,20.3,50,49.981,54.15,Interruption
0.675,1.0197,1.511,1.284,23.2,50,50.008,39.44,Sag
0.7062,1.0033,1.421,0.039,0.0,50,50.017,51.45,Normal
0.7064,1.0109,1.431,0.088,0.0,50,50.0,44.17,Normal
0.7086,1.0507,1.483,6.585,0.0,50,49.999,54.85,Harmonics
0.7106,1.0118,1.424,0.074,0.0,50,49.973,45.61,Normal
0.7108,1.0107,1.422,0.05,0.0,50,50.002,47.31,Normal
0.7087,1.0282,1.451,7.026,0.0,50,50.022,51.63,Harmonics
0.7074,1.536,2.171,0.25,5.0,50,50.033,48.3,Transient
0.3796,1.0068,2.652,3.217,146.6,50,49.986,39.16,Sag
0.485,1.003,2.068,7.036,110.7,50,50.03,47.13,Sag
0.719,1.0352,1.44,0.171,0.0,50,50.012,39.58,Normal
0.7127,1.0176,1.428,0.086,0.0,50,50.01,46.67,Normal
0.7082,1.0066,1.421,0.054,0.0,50,49.999,51.34,Normal
0.7103,1.0042,1.414,4.222,0.0,50,49.974,52.84,Notch
0.7104,1.0315,1.452,9.942,0.0,50,50.019,49.49,Harmonics
0.6027,1.0069,1.671,1.793,88.2,50,50.004,45.92,Sag
0.7498,1.4475,1.93,1.108,23.5,50,50.015,45.47,Swell
1.1435,1.8313,1.601,1.254,143.5,50,49.984,38.41,Swell
0.7114,1.0176,1.43,0.122,0.0,50,50.007,42.53,Normal
0.7103,2.3221,3.269,1.161,5.0,50,50.011,54.41,Transient
0.7245,1.0473,1.446,0.166,0.0,50,50.0,37.2,Normal
0.7077,1.0619,1.5,4.914,0.0,50,50.039,49.95,Harmonics
0.8242,1.3044,1.583,0.566,113.7,50,50.017,36.18,Swell
0.7099,1.0361,1.459,0.074,0.0,50,50.025,46.49,Flicker
0.6941,1.0075,1.451,0.162,0.0,50,50.041,37.77,Normal
0.7945,1.258,1.583,0.466,101.5,50,49.968,36.24,Swell
0.7758,1.1312,1.458,0.119,157.3,50,50.004,45.52,Swell
0.7063,1.0306,1.459,0.231,0.0,50,49.989,35.82,Normal
0.7085,1.0552,1.489,5.9,0.0,50,49.996,47.27,Harmonics
0.7089,1.0464,1.476,7.115,0.0,50,50.017,43.64,Harmonics
0.4695,1.0114,2.154,14.33,112.8,50,50.021,35.75,Interruption
0.6961,0.9926,1.426,0.066,0.0,50,49.988,45.91,Normal
0.7108,1.6757,2.358,0.806,5.0,50,50.028,47.65,Transient
0.7037,1.0064,1.43,0.105,0.0,50,50.001,43.47,Normal
0.782,1.1452,1.464,0.163,149.2,50,49.997,49.62,Swell
0.4994,1.0141,2.031,6.902,100.2,50,50.007,36.75,Interruption
0.7107,1.0969,1.543,10.269,0.0,50,50.009,42.11,Harmonics
0.7087,1.0579,1.493,0.072,0.0,50,49.99,44.08,Flicker
0.7121,1.0093,1.417,0.033,0.0,50,49.98,53.29,Normal
0.4491,1.0003,2.228,11.296,117.2,50,49.981,53.58,Interruption
0.5151,1.0069,1.955,1.076,131.3,50,50.016,42.49,Sag
0.7087,1.035,1.46,6.746,0.0,50,50.006,54.52,Harmonics
0.7095,1.6519,2.328,0.64,5.0,50,50.026,40.76,Transient
0.7103,1.8132,2.553,3.376,5.0,50,49.998,44.69,Transient
0.7055,1.0003,1.418,0.027,0.0,50,49.975,52.95,Normal
0.7116,2.5186,3.539,0.863,5.0,50,50.015,54.44,Transient
0.7089,1.0912,1.539,6.964,0.0,50,50.012,38.11,Harmonics
0.7012,1.0102,1.441,0.179,0.0,50,49.986,39.37,Normal
0.9083,1.6387,1.804,2.18,76.9,50,50.016,48.24,Swell
0.546,1.0025,1.836,6.586,85.4,50,50.027,54.1,Sag
0.7091,1.0139,1.43,0.086,0.0,50,50.012,43.23,Normal
0.7117,1.0094,1.418,0.027,0.0,50,49.986,54.95,Normal
0.5019,1.0036,1.999,11.371,98.5,50,50.02,51.78,Interruption
0.7107,1.0421,1.466,0.052,0.0,50,50.009,47.78,Flicker
0.3139,1.002,3.192,3.178,161.4,50,49.996,46.4,Interruption
0.7093,1.0493,1.479,8.261,0.0,50,50.011,41.95,Harmonics
0.7091,1.019,1.437,0.201,0.0,50,50.023,36.72,Normal
0.7113,1.0509,1.477,11.002,0.0,50,50.021,42.27,Harmonics
0.7098,1.1124,1.567,8.633,0.0,50,49.987,45.48,Harmonics
0.7181,1.0192,1.419,0.035,0.0,50,50.031,52.0,Normal
0.7098,2.3841,3.359,0.396,5.0,50,50.026,48.92,Transient
0.843,1.5346,1.82,1.949,65.4,50,50.01,49.41,Swell
0.7104,1.0649,1.499,0.155,0.0,50,50.001,40.99,Flicker
0.9958,1.5001,1.506,0.351,157.7,50,50.007,48.69,Swell
0.7089,1.0057,1.419,3.551,0.0,50,49.986,49.3,Notch
0.7071,1.0296,1.456,3.184,0.0,50,50.021,36.04,Harmonics
0.7843,1.2345,1.574,0.517,88.9,50,49.992,48.63,Swell
0.2342,1.0017,4.278,27.192,174.7,50,49.994,39.35,Interruption
0.7073,1.0358,1.464,0.034,0.0,50,50.009,53.26,Flicker
0.8231,1.8132,2.203,3.054,35.8,50,49.991,35.67,Swell
0.7112,1.0074,1.416,4.192,0.0,50,49.982,47.32,Notch
0.6887,0.9862,1.432,0.128,0.0,50,50.011,40.83,Normal
0.6919,0.9833,1.421,0.06,0.0,50,49.957,48.04,Normal
0.7535,1.1951,1.586,0.854,68.2,50,50.0,41.2,Swell
0.624,1.0124,1.622,2.378,46.9,50,50.02,39.9,Sag
0.6873,1.007,1.465,0.99,34.1,50,49.998,50.79,Sag
0.8538,1.4304,1.675,0.995,97.5,50,49.986,35.77,Swell
0.704,1.0035,1.426,0.049,0.0,50,50.001,46.65,Normal
0.6268,1.0027,1.6,1.764,70.7,50,50.007,53.73,Sag
0.71,1.0292,1.45,8.941,0.0,50,50.004,47.91,Harmonics
0.538,1.0053,1.869,9.595,82.9,50,49.965,45.37,Interruption
0.7077,1.0261,1.45,0.786,5.0,50,50.003,35.49,Transient
0.7067,1.0095,1.428,0.09,0.0,50,50.002,44.15,Normal
0.7228,1.0306,1.426,0.102,0.0,50,49.98,43.44,Normal
0.7491,1.3572,1.812,1.968,29.7,50,50.001,49.06,Swell
0.5219,1.0102,1.935,2.982,108.6,50,49.983,42.11,Sag
0.5332,1.0078,1.89,11.915,84.1,50,49.98,44.3,Interruption
0.7072,1.0283,1.454,0.196,0.0,50,49.979,35.84,Normal
0.7086,1.0263,1.448,5.581,0.0,50,49.951,51.4,Harmonics
0.7098,1.0429,1.469,8.632,0.0,50,49.986,54.35,Harmonics
0.7077,1.0072,1.423,0.04,0.0,50,50.033,51.18,Normal
0.9287,1.6613,1.789,2.139,86.0,50,50.036,54.03,Swell
0.7111,1.0645,1.497,0.113,0.0,50,50.008,44.67,Flicker
0.7094,1.0235,1.443,3.944,0.0,50,49.987,40.3,Notch
0.9055,1.4154,1.563,0.491,129.7,50,50.003,50.05,Swell
0.7198,1.0206,1.418,0.023,0.0,50,49.998,54.99,Normal
0.7072,1.053,1.489,0.038,0.0,50,50.038,51.93,Flicker
0.8042,1.2639,1.572,0.771,116.6,50,49.991,36.01,Swell
0.4331,1.01,2.332,4.77,133.6,50,50.004,36.55,Sag
0.7077,1.0068,1.423,0.719,0.0,50,50.004,45.55,Notch
0.7095,1.0127,1.427,0.086,0.0,50,50.014,45.46,Normal
0.67,1.0033,1.498,0.513,26.6,50,49.997,50.98,Sag
0.7132,1.0632,1.491,0.081,0.0,50,49.993,43.89,Flicker
0.7075,1.0339,1.461,0.196,5.0,50,50.011,47.26,Transient
0.7081,1.0236,1.446,6.632,0.0,50,50.036,35.59,Harmonics
0.6996,1.0066,1.439,0.085,0.0,50,50.009,42.28,Normal
0.7107,1.0228,1.439,0.137,0.0,50,49.992,41.68,Normal
0.7263,1.034,1.424,0.043,0.0,50,50.011,50.35,Normal
0.3285,1.0009,3.047,17.988,157.4,50,49.997,50.9,Interruption
0.6093,1.0049,1.649,1.407,59.5,50,50.018,48.89,Sag
0.6897,1.0033,1.455,0.261,39.9,50,49.985,52.89,Sag
0.7103,1.0027,1.412,4.892,0.0,50,50.012,53.31,Notch
0.7122,1.0037,1.409,4.086,0.0,50,50.006,52.9,Notch
0.7097,1.0233,1.442,0.121,0.0,50,49.963,40.67,Normal
0.7067,1.0065,1.424,0.048,0.0,50,49.991,46.87,Normal
0.9825,1.5177,1.545,0.544,157.6,50,50.024,37.23,Swell
0.7162,1.0259,1.432,0.092,0.0,50,50.007,41.56,Normal
0.3568,1.001,2.805,13.545,146.3,50,49.997,52.83,Interruption
0.7076,1.2851,1.816,3.896,5.0,50,49.983,35.86,Transient
0.491,1.0034,2.044,0.943,152.9,50,49.969,50.16,Sag
0.9076,1.5838,1.745,1.276,90.0,50,50.003,39.65,Swell
0.6993,1.0065,1.439,0.148,0.0,50,50.003,39.16,Normal
0.6795,1.0061,1.481,1.298,29.7,50,50.022,46.72,Sag
0.7065,1.0174,1.44,0.111,0.0,50,50.014,39.98,Normal
0.7036,1.0011,1.423,0.041,0.0,50,49.99,49.53,Normal
0.7117,1.009,1.418,0.033,0.0,50,49.99,54.14,Normal
0.7079,1.0245,1.447,0.048,0.0,50,50.013,50.25,Flicker
0.711,1.0659,1.499,0.131,0.0,50,50.036,40.91,Flicker
0.7023,1.003,1.428,0.094,0.0,50,49.985,42.98,Normal
0.7039,0.9984,1.418,0.034,0.0,50,50.013,52.66,Normal
0.8855,1.6561,1.87,2.405,64.1,50,50.037,51.3,Swell
0.7091,1.0073,1.42,7.603,0.0,50,50.008,46.79,Harmonics
0.7083,1.0783,1.522,5.474,0.0,50,49.979,48.81,Harmonics
0.5586,1.0047,1.798,2.484,82.2,50,50.003,47.44,Sag
0.5856,1.0031,1.713,2.7,93.5,50,50.006,52.0,Sag
0.6889,0.9831,1.427,0.087,0.0,50,50.046,44.41,Normal
0.71,1.0443,1.471,0.163,0.0,50,49.989,38.83,Flicker
0.6653,1.004,1.509,0.633,79.7,50,49.99,46.14,Sag
0.709,1.0351,1.46,7.493,0.0,50,50.002,43.35,Harmonics
0.709,1.121,1.581,7.472,0.0,50,50.018,48.5,Harmonics
0.7114,1.0484,1.474,0.035,0.0,50,50.033,54.32,Flicker
0.7117,1.0057,1.413,11.301,0.0,50,49.985,41.65,Harmonics
0.6074,1.0031,1.651,2.67,61.8,50,49.981,51.71,Sag
0.6956,1.0044,1.444,0.243,0.0,50,50.005,36.36,Normal
0.7027,0.998,1.42,0.039,0.0,50,50.015,51.14,Normal
0.6646,1.0073,1.516,0.829,24.5,50,50.0,44.16,Interruption
0.5941,1.0155,1.709,3.688,58.3,50,49.991,40.13,Interruption
0.7153,1.0154,1.419,0.028,0.0,50,50.019,54.08,Normal
0.7091,1.0261,1.447,0.125,0.0,50,49.968,40.22,Normal
0.7074,1.6295,2.303,0.336,5.0,50,50.037,44.25,Transient
0.7024,0.9995,1.423,0.056,0.0,50,50.007,47.41,Normal
0.3763,1.0017,2.662,4.936,145.4,50,49.971,50.56,Sag
0.7166,1.0217,1.426,0.065,0.0,50,50.017,45.62,Normal
0.7103,1.0898,1.534,9.405,0.0,50,49.998,46.59,Harmonics
0.7015,1.0018,1.428,0.114,0.0,50,50.0,43.1,Normal
0.7085,1.0043,1.417,2.422,0.0,50,49.995,52.84,Notch
0.7088,1.0244,1.445,7.238,0.0,50,50.023,47.72,Harmonics
0.7101,1.0137,1.428,4.015,0.0,50,50.017,40.8,Notch
0.7155,1.0085,1.409,8.761,0.0,50,50.028,45.1,Notch
0.5708,1.0034,1.758,7.942,68.8,50,49.984,48.53,Interruption
0.7071,1.022,1.445,0.287,5.0,50,49.979,35.29,Transient
0.703,1.0037,1.428,0.085,0.0,50,50.048,45.02,Normal
0.7078,1.1293,1.596,0.334,5.0,50,50.006,36.77,Transient
0.5686,1.0109,1.778,10.618,70.5,50,50.023,37.59,Sag
0.7092,1.0043,1.416,7.8,0.0,50,50.001,40.03,Harmonics
0.7115,1.0151,1.427,0.103,0.0,50,50.025,42.7,Normal
0.6969,0.9943,1.427,0.069,0.0,50,50.011,46.71,Normal
0.713,1.0204,1.431,0.102,0.0,50,50.024,43.59,Normal
0.5981,1.0073,1.684,0.375,148.6,50,49.97,44.5,Sag
0.7188,1.0242,1.425,0.075,0.0,50,49.995,46.15,Normal
0.7081,1.0117,1.429,2.231,5.0,50,49.994,42.85,Transient
0.539,1.0044,1.864,1.404,125.0,50,50.011,48.21,Sag
0.7126,1.0201,1.431,0.108,0.0,50,49.992,43.01,Normal
0.6085,1.0252,1.685,1.974,56.7,50,50.02,35.46,Sag
0.7075,1.048,1.481,0.026,0.0,50,50.007,54.89,Flicker
0.7122,2.1528,3.023,1.273,5.0,50,50.004,40.61,Transient
0.7142,1.0288,1.44,0.171,0.0,50,49.94,38.63,Normal
0.4242,1.0014,2.361,2.412,138.4,50,49.971,51.98,Sag
0.7902,1.3166,1.666,0.961,70.6,50,49.994,43.99,Swell
0.6547,1.0023,1.531,0.847,92.1,50,50.021,53.03,Sag
0.7039,0.9999,1.421,0.06,0.0,50,49.986,49.43,Normal
0.7501,1.2695,1.692,0.63,41.4,50,50.001,54.6,Swell
0.585,1.0041,1.716,1.062,131.1,50,50.032,48.14,Sag
0.6705,1.004,1.497,0.48,67.6,50,50.014,49.36,Sag
0.7071,1.0036,1.419,0.035,0.0,50,50.01,50.86,Normal
0.7119,1.016,1.427,4.928,0.0,50,50.006,40.4,Notch
0.7113,1.1783,1.656,10.962,0.0,50,50.006,41.31,Harmonics
0.7359,1.1406,1.55,0.509,58.2,50,50.006,48.12,Swell
0.709,1.6393,2.312,0.917,5.0,50,50.007,36.44,Transient
0.5661,1.0214,1.804,3.543,75.4,50,50.011,35.83,Sag
0.7089,1.0458,1.475,0.805,5.0,50,49.999,35.78,Transient
0.7088,1.0931,1.542,6.773,0.0,50,49.984,44.03,Harmonics
0.7081,1.0206,1.441,0.148,0.0,50,49.966,38.06,Normal
0.7111,1.0135,1.425,0.085,0.0,50,49.992,45.45,Normal
0.7098,1.0092,1.422,0.05,0.0,50,49.96,50.19,Normal
0.7082,1.0821,1.528,5.675,0.0,50,50.003,38.92,Harmonics
0.7077,1.0189,1.44,1.387,0.0,50,50.025,41.03,Notch
0.7821,1.1515,1.472,0.222,159.3,50,50.017,37.22,Swell
0.7054,1.2054,1.709,1.768,5.0,50,49.995,39.63,Transient
0.7073,1.0183,1.44,0.045,0.0,50,49.981,50.91,Flicker
0.7109,1.0104,1.421,0.032,0.0,50,50.018,50.75,Normal
0.7087,1.6908,2.386,0.328,5.0,50,49.986,42.61,Transient
0.5394,1.0035,1.861,9.289,83.7,50,49.99,48.75,Interruption
0.7087,1.088,1.535,7.146,0.0,50,50.02,44.98,Harmonics
0.7092,1.0132,1.429,0.099,0.0,50,50.021,43.42,Normal
0.7085,1.0061,1.42,3.403,0.0,50,50.018,48.11,Notch
0.7086,1.0386,1.466,7.135,0.0,50,50.026,38.62,Harmonics
0.6997,0.9945,1.421,0.034,0.0,50,50.032,52.14,Normal
0.7098,1.3049,1.838,1.121,5.0,50,50.0,47.73,Transient
0.714,1.0699,1.499,0.044,0.0,50,49.977,52.66,Flicker
1.0175,1.58,1.553,0.714,145.9,50,50.018,50.01,Swell
0.7078,1.0146,1.434,0.362,0.0,50,49.995,41.92,Notch
0.6315,1.0105,1.6,2.098,67.7,50,49.999,40.82,Sag
0.6982,0.9899,1.418,0.029,0.0,50,49.994,53.91,Normal
0.7073,1.0048,1.421,1.644,0.0,50,50.048,48.52,Notch
0.7145,1.7199,2.407,7.207,5.0,50,49.963,48.02,Transient
0.8114,1.2841,1.583,0.845,99.7,50,49.986,51.08,Swell
0.711,1.0432,1.467,10.23,0.0,50,50.005,38.78,Harmonics
0.5817,1.0071,1.731,2.847,95.4,50,50.0,41.22,Sag
0.7081,1.0134,1.431,2.009,0.0,50,49.984,42.0,Notch
0.7105,1.009,1.42,4.16,0.0,50,50.07,46.15,Notch
0.7069,1.01,1.429,2.695,5.0,50,50.015,43.01,Transient
0.6627,1.0042,1.515,1.925,32.9,50,50.043,49.51,Sag
1.1104,1.8031,1.624,0.558,138.2,50,49.994,36.47,Swell
0.4792,1.0011,2.089,1.076,157.1,50,50.002,54.1,Sag
0.7098,1.0269,1.447,0.036,0.0,50,50.007,51.43,Flicker
0.5001,1.0024,2.004,5.809,106.7,50,49.992,53.25,Sag
0.6017,1.0233,1.701,7.175,57.3,50,49.986,36.27,Sag
0.7113,1.0446,1.469,0.032,0.0,50,50.012,52.37,Flicker
0.7139,1.0161,1.423,0.058,0.0,50,50.002,46.59,Normal
0.7079,1.0225,1.444,0.203,0.0,50,50.023,37.81,Normal
1.0298,1.6237,1.577,0.37,152.2,50,49.99,35.1,Swell
0.7071,1.4586,2.063,0.301,5.0,50,50.014,40.43,Transient
0.7102,0.9511,1.339,9.318,0.0,50,50.007,42.48,Harmonics
0.5403,1.0064,1.863,7.715,82.5,50,49.989,45.6,Sag
0.8098,1.2505,1.544,0.65,114.2,50,50.034,52.21,Swell
0.8241,1.5149,1.838,1.93,54.9,50,49.999,45.65,Swell
0.7119,1.7332,2.435,0.512,5.0,50,50.021,43.59,Transient
0.6109,1.0109,1.655,0.282,157.0,50,49.998,38.97,Sag
0.7078,1.0222,1.444,0.089,0.0,50,49.978,45.65,Flicker
